con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.123	0.1
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-7.2	0.085	0.067
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-8.4	0.064	0.049
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-3.6	1.328	1.05
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-4.8	0.713	0.566
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.452	0.354
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-7.2	0.318	0.243
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-8.4	0.239	0.179
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-3.6	1.262	0.998
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-4.8	0.64	0.529
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.389	0.322
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-7.2	0.266	0.218
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-8.4	0.196	0.161
