subject	model	motion	con	eff_est
sub-131	CueMod	opt3	Sgain-Base	0.3389103633892235
sub-131	CueMod	opt4	Sgain-Base	0.3256743638960959
sub-131	FixMod	opt1	Sgain-Base	0.4769316683029101
sub-131	FixMod	opt2	Sgain-Base	0.36875248727512877
sub-131	FixMod	opt3	Sgain-Base	0.3113335720984298
sub-131	FixMod	opt4	Sgain-Base	0.28481096979894877
sub-34	AntMod	opt1	Sgain-Base	1.0298693045298193
sub-34	AntMod	opt2	Sgain-Base	0.7139843460741075
sub-34	AntMod	opt3	Sgain-Base	0.6235738814214656
sub-34	AntMod	opt4	Sgain-Base	0.6123693990628905
sub-34	CueMod	opt1	Sgain-Base	0.49341996996901
sub-34	CueMod	opt2	Sgain-Base	0.41439971665829767
sub-34	CueMod	opt3	Sgain-Base	0.3634750955651773
sub-34	CueMod	opt4	Sgain-Base	0.35891822803892737
sub-34	FixMod	opt1	Sgain-Base	0.47941288239807306
sub-34	FixMod	opt2	Sgain-Base	0.33740172475892055
sub-34	FixMod	opt3	Sgain-Base	0.2976078041661815
sub-34	FixMod	opt4	Sgain-Base	0.290474698744842
sub-79	AntMod	opt1	Sgain-Base	1.038942714430914
sub-79	AntMod	opt2	Sgain-Base	0.8339001014126015
sub-79	AntMod	opt3	Sgain-Base	0.7682890838305473
sub-79	AntMod	opt4	Sgain-Base	0.7670809950058377
sub-79	CueMod	opt1	Sgain-Base	0.49280593835865294
sub-79	CueMod	opt2	Sgain-Base	0.4266053748618823
sub-79	CueMod	opt3	Sgain-Base	0.40717768488861283
sub-79	CueMod	opt4	Sgain-Base	0.40106017501559177
sub-79	FixMod	opt1	Sgain-Base	0.47945197901637326
sub-79	FixMod	opt2	Sgain-Base	0.3956517660342279
sub-79	FixMod	opt3	Sgain-Base	0.35279261935003875
sub-79	FixMod	opt4	Sgain-Base	0.35191549750030604
sub-81	AntMod	opt1	Sgain-Base	1.0262235453664437
sub-81	AntMod	opt2	Sgain-Base	0.7906285196177325
sub-81	AntMod	opt3	Sgain-Base	0.6813604310502918
sub-81	AntMod	opt4	Sgain-Base	0.6257519415634976
sub-81	CueMod	opt1	Sgain-Base	0.49175039897189565
sub-81	CueMod	opt2	Sgain-Base	0.41913600130616957
sub-81	CueMod	opt3	Sgain-Base	0.37461810387020444
sub-81	CueMod	opt4	Sgain-Base	0.3491630677925729
sub-81	FixMod	opt1	Sgain-Base	0.4769693593145655
sub-81	FixMod	opt2	Sgain-Base	0.3989829186684146
sub-81	FixMod	opt3	Sgain-Base	0.34033125758844635
sub-81	FixMod	opt4	Sgain-Base	0.3253579113745592
sub-102	AntMod	opt1	Sgain-Base	1.0308293902023467
sub-102	AntMod	opt2	Sgain-Base	0.8839865390457865
sub-102	AntMod	opt3	Sgain-Base	0.7014508495692628
sub-102	AntMod	opt4	Sgain-Base	0.7011645368004409
sub-102	CueMod	opt1	Sgain-Base	0.49271542959107684
sub-102	CueMod	opt2	Sgain-Base	0.44906010812952896
sub-102	CueMod	opt3	Sgain-Base	0.33425195043482125
sub-102	CueMod	opt4	Sgain-Base	0.333786361694803
sub-102	FixMod	opt1	Sgain-Base	0.47769880332278836
sub-102	FixMod	opt2	Sgain-Base	0.3991361522949924
sub-102	FixMod	opt3	Sgain-Base	0.3097728188391111
sub-102	FixMod	opt4	Sgain-Base	0.30958009923827867
sub-39	AntMod	opt1	Sgain-Base	1.0206302291922533
sub-39	AntMod	opt2	Sgain-Base	0.5816817545082211
sub-39	AntMod	opt3	Sgain-Base	0.5385015804897799
sub-39	AntMod	opt4	Sgain-Base	0.5267167608406546
sub-39	CueMod	opt1	Sgain-Base	0.49169365781194896
sub-39	CueMod	opt2	Sgain-Base	0.36869619188630565
sub-39	CueMod	opt3	Sgain-Base	0.2801747537226088
sub-39	CueMod	opt4	Sgain-Base	0.277322150822523
sub-39	FixMod	opt1	Sgain-Base	0.47736159207641793
sub-39	FixMod	opt2	Sgain-Base	0.33228190401251595
sub-39	FixMod	opt3	Sgain-Base	0.2285955362999999
sub-39	FixMod	opt4	Sgain-Base	0.22347699239579605
sub-89	AntMod	opt1	Sgain-Base	1.0181493641145338
sub-89	AntMod	opt2	Sgain-Base	0.7602007862353216
sub-89	AntMod	opt3	Sgain-Base	0.5986287065147351
sub-89	AntMod	opt4	Sgain-Base	0.5421996086726012
sub-89	CueMod	opt1	Sgain-Base	0.48512452726802685
sub-89	CueMod	opt2	Sgain-Base	0.3079694189275418
sub-89	CueMod	opt3	Sgain-Base	0.2708447033446934
sub-89	CueMod	opt4	Sgain-Base	0.24896335848125517
sub-89	FixMod	opt1	Sgain-Base	0.47038762752385466
sub-89	FixMod	opt2	Sgain-Base	0.32636215963397663
sub-89	FixMod	opt3	Sgain-Base	0.23627919258277286
sub-89	FixMod	opt4	Sgain-Base	0.21217663610215415
sub-17	AntMod	opt1	Sgain-Base	1.0170071695613796
sub-17	AntMod	opt2	Sgain-Base	0.6432178324981962
sub-17	AntMod	opt3	Sgain-Base	0.578135100519104
sub-17	AntMod	opt4	Sgain-Base	0.5669109756855356
sub-17	CueMod	opt1	Sgain-Base	0.4902965991128795
sub-17	CueMod	opt2	Sgain-Base	0.29971316179954954
sub-17	CueMod	opt3	Sgain-Base	0.21124472842658382
sub-17	CueMod	opt4	Sgain-Base	0.20902179754906355
sub-17	FixMod	opt1	Sgain-Base	0.476732252420245
sub-17	FixMod	opt2	Sgain-Base	0.3070917625811592
sub-17	FixMod	opt3	Sgain-Base	0.26056232138378976
sub-17	FixMod	opt4	Sgain-Base	0.24849072174298092
sub-110	AntMod	opt1	Sgain-Base	1.1345530235511867
sub-110	AntMod	opt2	Sgain-Base	0.8175792543508678
sub-110	AntMod	opt3	Sgain-Base	0.6757088519160774
sub-110	AntMod	opt4	Sgain-Base	0.6757088519160774
sub-110	CueMod	opt1	Sgain-Base	0.533428905908683
sub-110	CueMod	opt2	Sgain-Base	0.45570654824347884
sub-110	CueMod	opt3	Sgain-Base	0.370497916271157
sub-110	CueMod	opt4	Sgain-Base	0.370497916271157
sub-110	FixMod	opt1	Sgain-Base	0.4830121200157602
sub-110	FixMod	opt2	Sgain-Base	0.37582452595075594
sub-110	FixMod	opt3	Sgain-Base	0.316136165399472
sub-110	FixMod	opt4	Sgain-Base	0.316136165399472
sub-88	AntMod	opt1	Sgain-Base	1.1375586343345114
sub-88	AntMod	opt2	Sgain-Base	0.6618847088218098
sub-88	AntMod	opt3	Sgain-Base	0.4648950538750981
sub-88	AntMod	opt4	Sgain-Base	0.4365179203656844
sub-88	CueMod	opt1	Sgain-Base	0.5341135676769715
sub-88	CueMod	opt2	Sgain-Base	0.40873082344061407
sub-88	CueMod	opt3	Sgain-Base	0.34433443895218097
sub-88	CueMod	opt4	Sgain-Base	0.3338623034156809
sub-88	FixMod	opt1	Sgain-Base	0.48648917006523446
sub-88	FixMod	opt2	Sgain-Base	0.3254697736307244
sub-88	FixMod	opt3	Sgain-Base	0.2747141849139718
sub-88	FixMod	opt4	Sgain-Base	0.2714897458586313
sub-162	AntMod	opt1	Sgain-Base	1.0220893921658758
sub-162	AntMod	opt2	Sgain-Base	0.6604546448293795
sub-162	AntMod	opt3	Sgain-Base	0.6240062466503771
sub-162	AntMod	opt4	Sgain-Base	0.6240062466503771
sub-162	CueMod	opt1	Sgain-Base	0.48687553903243874
sub-162	CueMod	opt2	Sgain-Base	0.31141952296974496
sub-162	CueMod	opt3	Sgain-Base	0.28277147047035467
sub-162	CueMod	opt4	Sgain-Base	0.28277147047035467
sub-162	FixMod	opt1	Sgain-Base	0.4725873269891154
sub-162	FixMod	opt2	Sgain-Base	0.2888513213108404
sub-162	FixMod	opt3	Sgain-Base	0.2606072272937293
sub-162	FixMod	opt4	Sgain-Base	0.2606072272937293
sub-91	AntMod	opt1	Sgain-Base	1.0260056636544477
sub-91	AntMod	opt2	Sgain-Base	0.7943017507487715
sub-91	AntMod	opt3	Sgain-Base	0.6336997810249694
sub-91	AntMod	opt4	Sgain-Base	0.5812816988446123
sub-91	CueMod	opt1	Sgain-Base	0.4866365806863084
sub-91	CueMod	opt2	Sgain-Base	0.37110132397976114
sub-91	CueMod	opt3	Sgain-Base	0.3358513538232193
sub-91	CueMod	opt4	Sgain-Base	0.3165146384138753
sub-91	FixMod	opt1	Sgain-Base	0.4719972289126097
sub-91	FixMod	opt2	Sgain-Base	0.3250031842308694
sub-91	FixMod	opt3	Sgain-Base	0.22351590403162186
sub-91	FixMod	opt4	Sgain-Base	0.20285493064867585
sub-40	AntMod	opt1	Sgain-Base	1.094866747581424
sub-40	AntMod	opt2	Sgain-Base	0.8252427311087116
sub-40	AntMod	opt3	Sgain-Base	0.7249635815790734
sub-40	AntMod	opt4	Sgain-Base	0.6950680521387388
sub-40	CueMod	opt1	Sgain-Base	0.5237568744946464
sub-40	CueMod	opt2	Sgain-Base	0.4327348158533687
sub-40	CueMod	opt3	Sgain-Base	0.3733929288789891
sub-40	CueMod	opt4	Sgain-Base	0.34783927236034323
sub-40	FixMod	opt1	Sgain-Base	0.4737411501896372
sub-40	FixMod	opt2	Sgain-Base	0.3707934977700174
sub-40	FixMod	opt3	Sgain-Base	0.3061299980663359
sub-40	FixMod	opt4	Sgain-Base	0.30179670563060884
sub-48	AntMod	opt1	Sgain-Base	1.0058360295961244
sub-48	AntMod	opt2	Sgain-Base	0.7126940497570876
sub-48	AntMod	opt3	Sgain-Base	0.6623602182377022
sub-48	AntMod	opt4	Sgain-Base	0.6623602182377022
sub-48	CueMod	opt1	Sgain-Base	0.48524959839468546
sub-48	CueMod	opt2	Sgain-Base	0.4039044229061739
sub-48	CueMod	opt3	Sgain-Base	0.35784560322926406
sub-48	CueMod	opt4	Sgain-Base	0.35784560322926406
sub-48	FixMod	opt1	Sgain-Base	0.471641118176151
sub-48	FixMod	opt2	Sgain-Base	0.33914747317856575
sub-48	FixMod	opt3	Sgain-Base	0.3056303998361619
sub-48	FixMod	opt4	Sgain-Base	0.3056303998361619
sub-64	AntMod	opt1	Sgain-Base	1.1147378242069108
sub-64	AntMod	opt2	Sgain-Base	0.8610429341671719
sub-64	AntMod	opt3	Sgain-Base	0.8223485228317344
sub-64	AntMod	opt4	Sgain-Base	0.8223485228317344
sub-64	CueMod	opt1	Sgain-Base	0.5323700883261551
sub-64	CueMod	opt2	Sgain-Base	0.4601256783931986
sub-64	CueMod	opt3	Sgain-Base	0.34729152584847
sub-64	CueMod	opt4	Sgain-Base	0.34729152584847
sub-64	FixMod	opt1	Sgain-Base	0.4780315404377997
sub-64	FixMod	opt2	Sgain-Base	0.3628964866876181
sub-64	FixMod	opt3	Sgain-Base	0.2915217385858876
sub-64	FixMod	opt4	Sgain-Base	0.2915217385858876
sub-123	AntMod	opt1	Sgain-Base	1.1216232718042676
sub-123	AntMod	opt2	Sgain-Base	0.8974497035458608
sub-123	AntMod	opt3	Sgain-Base	0.7853511323663971
sub-123	AntMod	opt4	Sgain-Base	0.7853511323663971
sub-123	CueMod	opt1	Sgain-Base	0.5361053458902387
sub-123	CueMod	opt2	Sgain-Base	0.4422129477330282
sub-123	CueMod	opt3	Sgain-Base	0.3599422635348551
sub-123	CueMod	opt4	Sgain-Base	0.3599422635348551
sub-123	FixMod	opt1	Sgain-Base	0.47987676413261815
sub-123	FixMod	opt2	Sgain-Base	0.40705768182623214
sub-123	FixMod	opt3	Sgain-Base	0.35759630209915994
sub-123	FixMod	opt4	Sgain-Base	0.35759630209915994
sub-26	AntMod	opt1	Sgain-Base	1.0525101716186585
sub-26	AntMod	opt2	Sgain-Base	0.6995523656407736
sub-26	AntMod	opt3	Sgain-Base	0.5884395184808185
sub-26	AntMod	opt4	Sgain-Base	0.5884395184808185
sub-26	CueMod	opt1	Sgain-Base	0.49572313629472425
sub-26	CueMod	opt2	Sgain-Base	0.4235265091367415
sub-26	CueMod	opt3	Sgain-Base	0.3421437806066866
sub-26	CueMod	opt4	Sgain-Base	0.3421437806066866
sub-26	FixMod	opt1	Sgain-Base	0.48560276906319877
sub-26	FixMod	opt2	Sgain-Base	0.367424468775962
sub-26	FixMod	opt3	Sgain-Base	0.31543288694109817
sub-26	FixMod	opt4	Sgain-Base	0.31543288694109817
sub-144	AntMod	opt1	Sgain-Base	1.105733394919044
sub-144	AntMod	opt2	Sgain-Base	0.818604096122612
sub-144	AntMod	opt3	Sgain-Base	0.6921003958689615
sub-144	AntMod	opt4	Sgain-Base	0.6773905883567611
sub-144	CueMod	opt1	Sgain-Base	0.5265396057759557
sub-144	CueMod	opt2	Sgain-Base	0.45105271820634374
sub-144	CueMod	opt3	Sgain-Base	0.3384024168143631
sub-144	CueMod	opt4	Sgain-Base	0.3342943675135902
sub-144	FixMod	opt1	Sgain-Base	0.4775374494974908
sub-144	FixMod	opt2	Sgain-Base	0.388736767844044
sub-144	FixMod	opt3	Sgain-Base	0.24999660647736444
sub-144	FixMod	opt4	Sgain-Base	0.242161392569064
sub-104	AntMod	opt1	Sgain-Base	1.0330215161086558
sub-104	AntMod	opt2	Sgain-Base	0.8723292014996238
sub-104	AntMod	opt3	Sgain-Base	0.7501817554831356
sub-104	AntMod	opt4	Sgain-Base	0.7229809695198391
sub-104	CueMod	opt1	Sgain-Base	0.4935290105296094
sub-104	CueMod	opt2	Sgain-Base	0.435939784727549
sub-104	CueMod	opt3	Sgain-Base	0.40846268515140394
sub-104	CueMod	opt4	Sgain-Base	0.3869304072555385
sub-104	FixMod	opt1	Sgain-Base	0.47981771771380965
sub-104	FixMod	opt2	Sgain-Base	0.4265074560772712
sub-104	FixMod	opt3	Sgain-Base	0.3695762586299226
sub-104	FixMod	opt4	Sgain-Base	0.34747048293392047
sub-119	AntMod	opt1	Sgain-Base	1.1446972671550473
sub-119	AntMod	opt2	Sgain-Base	0.8452117284363051
sub-119	AntMod	opt3	Sgain-Base	0.7711658074623748
sub-119	AntMod	opt4	Sgain-Base	0.7369509477127141
sub-119	CueMod	opt1	Sgain-Base	0.546291113398174
sub-119	CueMod	opt2	Sgain-Base	0.4225602719329899
sub-119	CueMod	opt3	Sgain-Base	0.3580861342568656
sub-119	CueMod	opt4	Sgain-Base	0.3373414028127881
sub-119	FixMod	opt1	Sgain-Base	0.4824762821285167
sub-119	FixMod	opt2	Sgain-Base	0.35419275641819226
sub-119	FixMod	opt3	Sgain-Base	0.3129057242156893
sub-119	FixMod	opt4	Sgain-Base	0.30398989400595017
sub-109	AntMod	opt1	Sgain-Base	1.0458783171838522
sub-109	AntMod	opt2	Sgain-Base	0.446125393509741
sub-109	AntMod	opt3	Sgain-Base	0.34190324204773204
sub-109	AntMod	opt4	Sgain-Base	0.3370351861214206
sub-109	CueMod	opt1	Sgain-Base	0.4900739050058702
sub-109	CueMod	opt2	Sgain-Base	0.315364544400918
sub-109	CueMod	opt3	Sgain-Base	0.2272754139521253
sub-109	CueMod	opt4	Sgain-Base	0.21662991239926932
sub-109	FixMod	opt1	Sgain-Base	0.4802129375024033
sub-109	FixMod	opt2	Sgain-Base	0.31108320914430476
sub-109	FixMod	opt3	Sgain-Base	0.21949233616061126
sub-109	FixMod	opt4	Sgain-Base	0.2125623755129888
sub-118	AntMod	opt1	Sgain-Base	1.075189696588807
sub-118	AntMod	opt2	Sgain-Base	0.6798992193645345
sub-118	AntMod	opt3	Sgain-Base	0.565064150074498
sub-118	AntMod	opt4	Sgain-Base	0.5632471495757041
sub-118	CueMod	opt1	Sgain-Base	0.5146123737156367
sub-118	CueMod	opt2	Sgain-Base	0.34169564752862647
sub-118	CueMod	opt3	Sgain-Base	0.27595874240725826
sub-118	CueMod	opt4	Sgain-Base	0.2713245912542037
sub-118	FixMod	opt1	Sgain-Base	0.4664902270259145
sub-118	FixMod	opt2	Sgain-Base	0.3156503447662941
sub-118	FixMod	opt3	Sgain-Base	0.25340518106599186
sub-118	FixMod	opt4	Sgain-Base	0.24399976149359184
sub-167	AntMod	opt1	Sgain-Base	1.0374794278053656
sub-167	AntMod	opt2	Sgain-Base	0.8378417829524414
sub-167	AntMod	opt3	Sgain-Base	0.6914721106557167
sub-167	AntMod	opt4	Sgain-Base	0.6914721106557167
sub-167	CueMod	opt1	Sgain-Base	0.4926045377287107
sub-167	CueMod	opt2	Sgain-Base	0.3917282817789298
sub-167	CueMod	opt3	Sgain-Base	0.3511964035349481
sub-167	CueMod	opt4	Sgain-Base	0.3511964035349481
sub-167	FixMod	opt1	Sgain-Base	0.48056166294839825
sub-167	FixMod	opt2	Sgain-Base	0.39466841612413983
sub-167	FixMod	opt3	Sgain-Base	0.3447513199952613
sub-167	FixMod	opt4	Sgain-Base	0.3447513199952613
sub-24	AntMod	opt1	Sgain-Base	1.0655623014309508
sub-24	AntMod	opt2	Sgain-Base	0.5846844368815244
sub-24	AntMod	opt3	Sgain-Base	0.5054053179159156
sub-24	AntMod	opt4	Sgain-Base	0.5052778445699271
sub-24	CueMod	opt1	Sgain-Base	0.4999673331332749
sub-24	CueMod	opt2	Sgain-Base	0.3611504821992948
sub-24	CueMod	opt3	Sgain-Base	0.30647154253001435
sub-24	CueMod	opt4	Sgain-Base	0.3057038329446061
sub-24	FixMod	opt1	Sgain-Base	0.46740553554567477
sub-24	FixMod	opt2	Sgain-Base	0.32526688458521535
sub-24	FixMod	opt3	Sgain-Base	0.3057865800487678
sub-24	FixMod	opt4	Sgain-Base	0.3051572594848453
sub-08	AntMod	opt1	Sgain-Base	1.0077425798560415
sub-08	AntMod	opt2	Sgain-Base	0.792198017771867
sub-08	AntMod	opt3	Sgain-Base	0.6833223139091922
sub-08	AntMod	opt4	Sgain-Base	0.6619018250242489
sub-08	CueMod	opt1	Sgain-Base	0.48819897024956355
sub-08	CueMod	opt2	Sgain-Base	0.40190769046509023
sub-08	CueMod	opt3	Sgain-Base	0.32134381796119205
sub-08	CueMod	opt4	Sgain-Base	0.30993831494311097
sub-08	FixMod	opt1	Sgain-Base	0.47198949623342024
sub-08	FixMod	opt2	Sgain-Base	0.38329766642830376
sub-08	FixMod	opt3	Sgain-Base	0.24038981293524433
sub-08	FixMod	opt4	Sgain-Base	0.22860037726312693
sub-22	AntMod	opt1	Sgain-Base	1.1220827303930965
sub-22	AntMod	opt2	Sgain-Base	0.7883692823495367
sub-22	AntMod	opt3	Sgain-Base	0.7165597458626958
sub-22	AntMod	opt4	Sgain-Base	0.7165597458626958
sub-22	CueMod	opt1	Sgain-Base	0.5327177136110607
sub-22	CueMod	opt2	Sgain-Base	0.36266487810836456
sub-22	CueMod	opt3	Sgain-Base	0.3001099725193752
sub-22	CueMod	opt4	Sgain-Base	0.3001099725193752
sub-22	FixMod	opt1	Sgain-Base	0.4801995771154342
sub-22	FixMod	opt2	Sgain-Base	0.3065727227017243
sub-22	FixMod	opt3	Sgain-Base	0.2825862332341297
sub-22	FixMod	opt4	Sgain-Base	0.2825862332341297
sub-75	AntMod	opt1	Sgain-Base	1.0275732207675454
sub-75	AntMod	opt2	Sgain-Base	0.7707461009666168
sub-75	AntMod	opt3	Sgain-Base	0.6870641848295712
sub-75	AntMod	opt4	Sgain-Base	0.6854530022464098
sub-75	CueMod	opt1	Sgain-Base	0.49355166311617854
sub-75	CueMod	opt2	Sgain-Base	0.4276015302672286
sub-75	CueMod	opt3	Sgain-Base	0.37159014512338884
sub-75	CueMod	opt4	Sgain-Base	0.3704054132976053
sub-75	FixMod	opt1	Sgain-Base	0.47768629766568454
sub-75	FixMod	opt2	Sgain-Base	0.32535465555577975
sub-75	FixMod	opt3	Sgain-Base	0.29737155221144884
sub-75	FixMod	opt4	Sgain-Base	0.2970572006539091
sub-207	AntMod	opt1	Sgain-Base	1.0282672382987452
sub-207	AntMod	opt2	Sgain-Base	0.7104978103291877
sub-207	AntMod	opt3	Sgain-Base	0.6619158779992655
sub-207	AntMod	opt4	Sgain-Base	0.5854657410014434
sub-207	CueMod	opt1	Sgain-Base	0.4913714263890499
sub-207	CueMod	opt2	Sgain-Base	0.38367452476158326
sub-207	CueMod	opt3	Sgain-Base	0.34408093443231175
sub-207	CueMod	opt4	Sgain-Base	0.3122191458910869
sub-207	FixMod	opt1	Sgain-Base	0.47645947577235753
sub-207	FixMod	opt2	Sgain-Base	0.3367184721153552
sub-207	FixMod	opt3	Sgain-Base	0.2609040911444691
sub-207	FixMod	opt4	Sgain-Base	0.22626050041189855
sub-92	AntMod	opt1	Sgain-Base	1.0849620369477508
sub-92	AntMod	opt2	Sgain-Base	0.8016061765084582
sub-92	AntMod	opt3	Sgain-Base	0.7037760914421587
sub-92	AntMod	opt4	Sgain-Base	0.6953335607913473
sub-92	CueMod	opt1	Sgain-Base	0.5223233942798533
sub-92	CueMod	opt2	Sgain-Base	0.39661435045070714
sub-92	CueMod	opt3	Sgain-Base	0.34552306501480756
sub-92	CueMod	opt4	Sgain-Base	0.33815856789861043
sub-92	FixMod	opt1	Sgain-Base	0.46917315990814
sub-92	FixMod	opt2	Sgain-Base	0.35572428647345583
sub-92	FixMod	opt3	Sgain-Base	0.31709101894718544
sub-92	FixMod	opt4	Sgain-Base	0.31561159120812016
sub-37	AntMod	opt1	Sgain-Base	1.1166063842660963
sub-37	AntMod	opt2	Sgain-Base	0.8528768259056135
sub-37	AntMod	opt3	Sgain-Base	0.7442450152653144
sub-37	AntMod	opt4	Sgain-Base	0.6462627283232536
sub-37	CueMod	opt1	Sgain-Base	0.5317753782595473
sub-37	CueMod	opt2	Sgain-Base	0.3868854997213451
sub-37	CueMod	opt3	Sgain-Base	0.30427016186934097
sub-37	CueMod	opt4	Sgain-Base	0.271847740985137
sub-37	FixMod	opt1	Sgain-Base	0.4761480930150775
sub-37	FixMod	opt2	Sgain-Base	0.355596121995326
sub-37	FixMod	opt3	Sgain-Base	0.2663923431901702
sub-37	FixMod	opt4	Sgain-Base	0.2372849312900399
sub-54	AntMod	opt1	Sgain-Base	1.0540582640228138
sub-54	AntMod	opt2	Sgain-Base	0.7622994117359805
sub-54	AntMod	opt3	Sgain-Base	0.6770809135709908
sub-54	AntMod	opt4	Sgain-Base	0.6762750786961067
sub-54	CueMod	opt1	Sgain-Base	0.5076757226754879
sub-54	CueMod	opt2	Sgain-Base	0.4024279791724199
sub-54	CueMod	opt3	Sgain-Base	0.366560377276209
sub-54	CueMod	opt4	Sgain-Base	0.3654434182377845
sub-54	FixMod	opt1	Sgain-Base	0.4607672288159836
sub-54	FixMod	opt2	Sgain-Base	0.3891219306813508
sub-54	FixMod	opt3	Sgain-Base	0.33327719891674146
sub-54	FixMod	opt4	Sgain-Base	0.33288674699858756
sub-44	AntMod	opt1	Sgain-Base	1.1157917550748861
sub-44	AntMod	opt2	Sgain-Base	0.8243536753687033
sub-44	AntMod	opt3	Sgain-Base	0.7412018577753399
sub-44	AntMod	opt4	Sgain-Base	0.7412018577753399
sub-44	CueMod	opt1	Sgain-Base	0.5341050892479337
sub-44	CueMod	opt2	Sgain-Base	0.45028969231173543
sub-44	CueMod	opt3	Sgain-Base	0.3978760122824886
sub-44	CueMod	opt4	Sgain-Base	0.3978760122824886
sub-44	FixMod	opt1	Sgain-Base	0.47625244122995786
sub-44	FixMod	opt2	Sgain-Base	0.3531704898629975
sub-44	FixMod	opt3	Sgain-Base	0.2559788775269327
sub-44	FixMod	opt4	Sgain-Base	0.2559788775269327
sub-15	AntMod	opt1	Sgain-Base	1.0921418257185214
sub-15	AntMod	opt2	Sgain-Base	0.7028386077833391
sub-15	AntMod	opt3	Sgain-Base	0.6449771298424547
sub-15	AntMod	opt4	Sgain-Base	0.6449771298424547
sub-15	CueMod	opt1	Sgain-Base	0.5235601819680873
sub-15	CueMod	opt2	Sgain-Base	0.4243636130706553
sub-15	CueMod	opt3	Sgain-Base	0.39522279421964
sub-15	CueMod	opt4	Sgain-Base	0.39522279421964
sub-15	FixMod	opt1	Sgain-Base	0.47283565156699836
sub-15	FixMod	opt2	Sgain-Base	0.35088584594484334
sub-15	FixMod	opt3	Sgain-Base	0.29888140048324374
sub-15	FixMod	opt4	Sgain-Base	0.29888140048324374
sub-83	AntMod	opt1	Sgain-Base	1.032496130167174
sub-83	AntMod	opt2	Sgain-Base	0.8502883253074549
sub-83	AntMod	opt3	Sgain-Base	0.7440150256456771
sub-83	AntMod	opt4	Sgain-Base	0.737003816616998
sub-83	CueMod	opt1	Sgain-Base	0.4945278633553289
sub-83	CueMod	opt2	Sgain-Base	0.4177977457230371
sub-83	CueMod	opt3	Sgain-Base	0.36698067252190686
sub-83	CueMod	opt4	Sgain-Base	0.36585032041884846
sub-83	FixMod	opt1	Sgain-Base	0.4793482559732464
sub-83	FixMod	opt2	Sgain-Base	0.38362488584536547
sub-83	FixMod	opt3	Sgain-Base	0.3313827686056747
sub-83	FixMod	opt4	Sgain-Base	0.32528606530476545
sub-160	AntMod	opt1	Sgain-Base	1.0492828957423135
sub-160	AntMod	opt2	Sgain-Base	0.4527587949296705
sub-160	AntMod	opt3	Sgain-Base	0.3574550622044907
sub-160	AntMod	opt4	Sgain-Base	0.224905407214474
sub-160	CueMod	opt1	Sgain-Base	0.4942411861351844
sub-160	CueMod	opt2	Sgain-Base	0.3250360755364188
sub-160	CueMod	opt3	Sgain-Base	0.2650713240455257
sub-160	CueMod	opt4	Sgain-Base	0.2004961924597643
sub-160	FixMod	opt1	Sgain-Base	0.4840729021390514
sub-160	FixMod	opt2	Sgain-Base	0.2869040545831172
sub-160	FixMod	opt3	Sgain-Base	0.24260630308651143
sub-160	FixMod	opt4	Sgain-Base	0.1552483579409725
sub-94	AntMod	opt1	Sgain-Base	1.1100713264984439
sub-94	AntMod	opt2	Sgain-Base	0.7547323001641884
sub-94	AntMod	opt3	Sgain-Base	0.7098138808262304
sub-94	AntMod	opt4	Sgain-Base	0.7098138808262304
sub-94	CueMod	opt1	Sgain-Base	0.529852482753415
sub-94	CueMod	opt2	Sgain-Base	0.43092223672215696
sub-94	CueMod	opt3	Sgain-Base	0.3737986304114347
sub-94	CueMod	opt4	Sgain-Base	0.3737986304114347
sub-94	FixMod	opt1	Sgain-Base	0.47488489836160175
sub-94	FixMod	opt2	Sgain-Base	0.2756169903183969
sub-94	FixMod	opt3	Sgain-Base	0.2457041789852255
sub-94	FixMod	opt4	Sgain-Base	0.2457041789852255
sub-112	AntMod	opt1	Sgain-Base	1.1313879368196158
sub-112	AntMod	opt2	Sgain-Base	0.901173018277774
sub-112	AntMod	opt3	Sgain-Base	0.7697286168892028
sub-112	AntMod	opt4	Sgain-Base	0.7453302354447838
sub-112	CueMod	opt1	Sgain-Base	0.5353873345595388
sub-112	CueMod	opt2	Sgain-Base	0.4575211111105436
sub-112	CueMod	opt3	Sgain-Base	0.34622883519210484
sub-112	CueMod	opt4	Sgain-Base	0.32744181945258266
sub-112	FixMod	opt1	Sgain-Base	0.48079091871434687
sub-112	FixMod	opt2	Sgain-Base	0.3900397489457951
sub-112	FixMod	opt3	Sgain-Base	0.3472258249017507
sub-112	FixMod	opt4	Sgain-Base	0.3336367910022382
sub-128	AntMod	opt1	Sgain-Base	1.0288951666595199
sub-128	AntMod	opt2	Sgain-Base	0.7099923987340573
sub-128	AntMod	opt3	Sgain-Base	0.6196494921829548
sub-128	AntMod	opt4	Sgain-Base	0.5907411534301772
sub-128	CueMod	opt1	Sgain-Base	0.4942452139132534
sub-128	CueMod	opt2	Sgain-Base	0.3877275721629881
sub-128	CueMod	opt3	Sgain-Base	0.3522652605424032
sub-128	CueMod	opt4	Sgain-Base	0.32548626042473083
sub-128	FixMod	opt1	Sgain-Base	0.47849029598871806
sub-128	FixMod	opt2	Sgain-Base	0.3554447261845742
sub-128	FixMod	opt3	Sgain-Base	0.2988346935910806
sub-128	FixMod	opt4	Sgain-Base	0.27647420232752057
sub-93	AntMod	opt1	Sgain-Base	1.0305474077516066
sub-93	AntMod	opt2	Sgain-Base	0.7193333619964004
