mask	con	motion	model	fwhm	median_est
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-7.2	0.457
MNI152_wilson-supra	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-8.4	0.401
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-3.6	0.329
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-4.8	0.245
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-6.0	0.199
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-7.2	0.171
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-8.4	0.152
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-3.6	1.229
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-4.8	0.911
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.737
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-7.2	0.632
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-8.4	0.562
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-3.6	0.977
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-4.8	0.725
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.586
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-7.2	0.502
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-8.4	0.447
MNI152_wilson-supra	contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-3.6	0.245
