con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-5.0	0.081	-0.008
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	0.104	0.011
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-7.0	0.126	0.037
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-3.0	0.027	-0.038
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-4.0	0.042	-0.041
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-5.0	0.064	-0.036
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	0.088	-0.022
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-7.0	0.112	0.001
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-3.0	0.035	-0.019
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-4.0	0.044	-0.02
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-5.0	0.055	-0.015
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.069	-0.001
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-7.0	0.086	0.021
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-3.0	0.059	-0.001
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-4.0	0.069	0.002
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-5.0	0.079	0.003
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.089	0.003
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-7.0	0.098	0.004
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-3.0	0.045	-0.031
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-4.0	0.052	-0.033
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-5.0	0.06	-0.034
