con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-7.2	0.071	0.069
contrast-Sgain-Neut	mot-opt1	mod-AntMod	fwhm-8.4	0.054	0.055
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-3.6	1.257	0.868
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-4.8	0.68	0.493
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-6.0	0.436	0.327
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-7.2	0.316	0.243
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-8.4	0.249	0.194
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-3.6	0.997	0.864
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-4.8	0.537	0.496
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.346	0.338
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-7.2	0.247	0.255
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-8.4	0.19	0.206
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-3.6	0.267	0.232
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-4.8	0.146	0.132
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	0.096	0.09
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-7.2	0.071	0.068
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-8.4	0.056	0.055
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-3.6	1.08	0.833
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-4.8	0.605	0.488
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	0.401	0.335
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-7.2	0.297	0.255
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-8.4	0.235	0.208
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-3.6	0.82	0.7
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-4.8	0.436	0.392
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.284	0.266
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-7.2	0.208	0.202
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-8.4	0.162	0.164
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-3.6	0.194	0.163
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-4.8	0.094	0.083
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.056	0.052
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-7.2	0.039	0.036
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-8.4	0.029	0.027
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-3.6	0.717	0.579
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-4.8	0.345	0.295
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.204	0.181
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-7.2	0.14	0.125
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-8.4	0.105	0.093
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-3.6	0.651	0.522
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-4.8	0.314	0.267
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.186	0.168
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-7.2	0.129	0.119
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-8.4	0.098	0.091
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-3.6	0.224	0.177
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-4.8	0.111	0.098
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.068	0.065
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-7.2	0.048	0.047
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-8.4	0.037	0.036
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-3.6	0.821	0.605
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-4.8	0.403	0.324
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.24	0.208
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-7.2	0.164	0.148
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-8.4	0.122	0.111
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-3.6	0.743	0.556
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-4.8	0.369	0.3
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.225	0.198
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-7.2	0.159	0.145
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-8.4	0.122	0.113
