con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.0	-0.008
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-7.2	-0.001	-0.007
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-8.4	-0.001	-0.005
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-3.6	-0.001	-0.027
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-4.8	-0.005	-0.026
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	-0.005	-0.02
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-7.2	-0.005	-0.013
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-8.4	-0.003	-0.007
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-3.6	0.016	-0.006
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-4.8	0.002	-0.017
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	-0.003	-0.02
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-7.2	-0.005	-0.018
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-8.4	-0.006	-0.014
