con	motion	model	fwhm	avg_left	avg_right
contrast-Sgain-Neut	mot-opt1	mod-CueMod	fwhm-8.4	0.387	0.352
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-3.6	1.662	1.687
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-4.8	0.985	1.013
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-6.0	0.702	0.723
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-7.2	0.556	0.569
contrast-Sgain-Neut	mot-opt1	mod-FixMod	fwhm-8.4	0.469	0.475
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-3.6	0.435	0.346
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-4.8	0.233	0.187
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-6.0	0.148	0.124
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-7.2	0.106	0.094
contrast-Sgain-Neut	mot-opt2	mod-AntMod	fwhm-8.4	0.082	0.077
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-3.6	1.65	1.151
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-4.8	0.864	0.6
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-6.0	0.529	0.383
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-7.2	0.364	0.282
contrast-Sgain-Neut	mot-opt2	mod-CueMod	fwhm-8.4	0.275	0.231
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-3.6	1.369	1.249
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-4.8	0.76	0.713
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-6.0	0.507	0.493
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-7.2	0.382	0.381
contrast-Sgain-Neut	mot-opt2	mod-FixMod	fwhm-8.4	0.31	0.316
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-3.6	0.367	0.323
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-4.8	0.186	0.162
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-6.0	0.11	0.097
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-7.2	0.072	0.066
contrast-Sgain-Neut	mot-opt3	mod-AntMod	fwhm-8.4	0.051	0.049
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-3.6	1.425	1.088
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-4.8	0.709	0.528
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-6.0	0.409	0.306
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-7.2	0.262	0.203
contrast-Sgain-Neut	mot-opt3	mod-CueMod	fwhm-8.4	0.181	0.151
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-3.6	1.082	1.081
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-4.8	0.549	0.563
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-6.0	0.335	0.349
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-7.2	0.231	0.243
contrast-Sgain-Neut	mot-opt3	mod-FixMod	fwhm-8.4	0.172	0.184
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-3.6	0.393	0.327
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-4.8	0.206	0.165
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.126	0.099
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-7.2	0.085	0.067
contrast-Sgain-Neut	mot-opt4	mod-AntMod	fwhm-8.4	0.061	0.05
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-3.6	1.516	1.134
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-4.8	0.79	0.558
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.476	0.325
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-7.2	0.315	0.217
contrast-Sgain-Neut	mot-opt4	mod-CueMod	fwhm-8.4	0.223	0.161
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-3.6	1.13	1.064
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-4.8	0.582	0.553
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.36	0.34
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-7.2	0.25	0.235
contrast-Sgain-Neut	mot-opt4	mod-FixMod	fwhm-8.4	0.186	0.176
