mask	con	motion	model	fwhm	median_est
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-7.2	0.114
mask-wilson-sub	contrast-Lgain-Neut	mot-opt3	mod-FixMod	fwhm-8.4	0.126
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-3.6	0.086
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-4.8	0.107
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-6.0	0.126
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-7.2	0.144
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-AntMod	fwhm-8.4	0.16
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-3.6	0.082
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-4.8	0.102
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-6.0	0.121
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-7.2	0.138
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-CueMod	fwhm-8.4	0.154
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-3.6	0.07
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-4.8	0.087
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-6.0	0.103
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-7.2	0.118
mask-wilson-sub	contrast-Lgain-Neut	mot-opt4	mod-FixMod	fwhm-8.4	0.13
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-3.6	0.154
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-4.8	0.176
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-6.0	0.19
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-7.2	0.197
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-AntMod	fwhm-8.4	0.2
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-3.6	0.249
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-4.8	0.29
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-6.0	0.32
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-7.2	0.344
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-CueMod	fwhm-8.4	0.361
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-3.6	0.129
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-4.8	0.153
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-6.0	0.172
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-7.2	0.188
mask-wilson-sub	contrast-Sgain-Base	mot-opt1	mod-FixMod	fwhm-8.4	0.201
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-3.6	0.114
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-4.8	0.138
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-6.0	0.156
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-7.2	0.169
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-AntMod	fwhm-8.4	0.177
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-3.6	0.237
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-4.8	0.279
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-6.0	0.314
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-7.2	0.342
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-CueMod	fwhm-8.4	0.365
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-3.6	0.117
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-4.8	0.144
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-6.0	0.169
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-7.2	0.19
mask-wilson-sub	contrast-Sgain-Base	mot-opt2	mod-FixMod	fwhm-8.4	0.209
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-3.6	0.111
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-4.8	0.134
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-6.0	0.152
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-7.2	0.167
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-AntMod	fwhm-8.4	0.179
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-3.6	0.238
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-4.8	0.286
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-6.0	0.327
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-7.2	0.362
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-CueMod	fwhm-8.4	0.389
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-3.6	0.099
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-4.8	0.117
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-6.0	0.133
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-7.2	0.146
mask-wilson-sub	contrast-Sgain-Base	mot-opt3	mod-FixMod	fwhm-8.4	0.157
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-3.6	0.113
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-4.8	0.135
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-6.0	0.154
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-7.2	0.169
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-AntMod	fwhm-8.4	0.181
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-3.6	0.233
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-4.8	0.279
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-6.0	0.321
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-7.2	0.356
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-CueMod	fwhm-8.4	0.385
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-3.6	0.095
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-4.8	0.111
mask-wilson-sub	contrast-Sgain-Base	mot-opt4	mod-FixMod	fwhm-6.0	0.124
